"","y","site","year","month","pocc","socc","season","aspect","habitat","elevation","slope","rugg","popden","roadden","distpop","distroad"
"13597",0,88,2015,10,16,80,0,0,2,1.234,1.33930476511822,5,1.19281711578369,0.085308462381363,1.35185185546875,1.0770330078125
"13598",0,89,2015,10,16,80,0,0,2,1.181,3.15622206423588,4,1.0309907913208,0.086263455450535,1.55804443359375,1.16619033203125
"13599",1,90,2015,10,16,80,0,0,4,1.328,2.3610635362854,5,1.02594289779663,0.0860795378685,1.551612890625,1.16619033203125
"13600",0,91,2015,10,16,80,0,0,2,1.328,2.3610635362854,5,1.09792718887329,0.0860795378685,1.551612890625,1
"13601",1,92,2015,10,16,80,0,1,2,1.296,3.02507090108892,3,1.18516807556152,0.08611411601305,1.7684744140625,1.0770330078125
"13602",0,93,2015,10,16,80,0,1,3,1.16,4.19310407728196,4,1.25531129837036,0.083949707448483,1.807623046875,0.8944271484375
"13603",1,94,2015,10,16,80,0,1,2,1.319,2.06068447998736,4,1.23559064865112,0.085304394364357,1.570828515625,0.82462109375
"13604",0,95,2015,10,16,80,0,0,4,1.463,1.84801534931035,4,1.02594289779663,0.087605625391007,1.751428515625,1.0770330078125
"13605",0,96,2015,10,16,80,0,1,2,1.286,1.87853430547489,2,1.14612092971802,0.085947215557098,1.966596484375,1.16619033203125
"13606",0,97,2015,10,16,80,0,1,2,1.092,4.93341353699118,4,1.20835437774658,0.083554089069367,2.0018744140625,1
"13607",0,98,2015,10,16,80,0,1,3,1.092,4.93341353699118,4,1.22605075836182,0.083554089069367,2.0018744140625,0.8
"13608",1,99,2015,10,16,80,0,1,4,1.286,1.87853430547489,2,1.12019824981689,0.085947215557098,1.966596484375,1.16619033203125
"13609",0,100,2015,10,16,80,0,1,2,1.764,4.93330510543522,5,1.49963073730469,0.150268763303757,2.351063671875,0.4
"13610",0,101,2015,10,16,80,0,1,2,1.594,4.3624169877176,6,1.49979286193848,0.149886354804039,2.1971572265625,0.56568544921875
"13611",0,102,2015,10,16,80,0,1,2,1.868,4.97038162567928,7,1.38800354003906,0.147070825099945,2.23327109375,0.4
"13612",0,103,2015,10,16,80,0,1,3,1.775,7.35142409967471,7,1.2322301864624,0.145747989416122,2.1277921875,0.44721357421875
"13614",0,105,2015,10,16,80,0,1,2,1.428,5.714902158121,5,1.62792739868164,0.160384118556976,2.4442255859375,0.282842724609375
"13615",0,106,2015,10,16,80,0,1,2,1.629,5.2873731003786,6,1.62392997741699,0.158605605363846,2.333987890625,0.44721357421875
"13616",0,107,2015,10,16,80,0,1,2,1.707,6.15738309421551,5,1.62381496429443,0.156672209501266,2.1971572265625,0.632455517578125
"13617",0,108,2015,10,16,80,0,1,2,2,6.54662334739206,5,1.39789428710938,0.145195096731186,1.9150716796875,0.72111025390625
"13618",0,109,2015,10,16,80,0,1,2,2.069,3.70314007892373,6,1.41396808624268,0.143964171409607,1.768473828125,0.8944271484375
"13619",0,110,2015,10,16,80,0,1,2,2.027,4.58100893227676,4,1.51219596862793,0.147790864109993,1.9150716796875,0.8944271484375
"13620",0,111,2015,10,16,80,0,1,2,1.841,5.83498449216484,4,1.50359668731689,0.148567020893097,2.051219140625,0.72111025390625
"13621",1,112,2015,10,16,80,0,1,2,1.894,5.77965797865691,7,1.38978672027588,0.146477177739143,2.070627734375,0.56568544921875
"13622",0,113,2015,10,16,80,0,1,2,1.594,6.41228943637894,7,1.23579597473145,0.14779931306839,2.303801171875,0.282842724609375
"13623",0,114,2015,10,16,80,0,1,1,1.53,3.20677266644087,6,1.3070951461792,0.143547281622887,2.5743931640625,0
"13625",1,116,2015,10,16,80,0,1,2,1.707,5.47951072355383,5,1.25971336364746,0.146599039435387,2.4834453125,0.2
"13626",0,117,2015,10,16,80,0,1,2,2.134,2.96958815281975,7,1.23579597473145,0.146384552121162,2.2197974609375,0.4
"13627",0,118,2015,10,16,80,0,1,4,1.525,4.92461957462188,7,1.29564065933228,0.1463223695755,2.4015619140625,0.282842724609375
"13656",0,147,2015,10,16,80,0,0,4,1.976,6.22551339055353,6,1.47669267654419,0.133739545941353,1.1434603515625,0.4
"13657",0,148,2015,10,16,80,0,0,4,1.457,3.83930832037299,7,1.5976616859436,0.115655556321144,0.638354248046875,0.4
"13658",0,149,2015,10,16,80,0,0,2,1.421,4.41466697653445,7,1.49246959686279,0.124936580657959,0.9630685546875,0.8
"13659",0,150,2015,10,16,80,0,0,2,1.441,5.70392861584792,7,1.52559213638306,0.130832090973854,0.9630685546875,0.4
"13660",1,151,2015,10,16,80,0,0,2,1.441,5.70392861584792,7,1.52559213638306,0.130832090973854,0.9630685546875,0.4
"13661",0,152,2015,10,16,80,0,0,2,1.441,5.70392861584792,7,1.52559213638306,0.130832090973854,0.9630685546875,0.4
"13662",0,153,2015,10,16,80,0,0,3,1.521,10.1853101051475,6,1.68349876403809,0.128332406282425,1.0805109375,0.2
"13663",1,154,2015,10,16,80,0,0,2,1.441,5.70392861584792,7,1.64103317260742,0.130832090973854,0.9630685546875,0.4
"13664",0,155,2015,10,16,80,0,0,2,1.517,4.64377121386781,7,1.52559213638306,0.135194361209869,1.0712138671875,0.6
"13665",0,156,2015,10,16,80,0,0,4,1.745,5.32358034192763,7,1.43011455535889,0.138025090098381,1.2031205078125,0.8
"13666",0,157,2015,10,16,80,0,0,4,1.812,5.48360972210975,6,1.47669267654419,0.142582640051842,1.35185029296875,0.8
"13767",1,87,2015,12,17,81,1,1,3,1.29,0.55661024841317,5,1.23559064865112,0.084691263735294,1.37386416015625,0.8944271484375
"13768",0,88,2015,12,17,81,1,0,2,1.234,1.33930476511822,5,1.19281711578369,0.085308462381363,1.35185185546875,1.0770330078125
"13769",0,89,2015,12,17,81,1,0,2,1.181,3.15622206423588,4,1.0309907913208,0.086263455450535,1.55804443359375,1.16619033203125
"13770",0,90,2015,12,17,81,1,0,4,1.328,2.3610635362854,5,1.02594289779663,0.0860795378685,1.551612890625,1.16619033203125
"13771",0,91,2015,12,17,81,1,0,2,1.328,2.3610635362854,5,1.09792718887329,0.0860795378685,1.551612890625,1
"13772",0,92,2015,12,17,81,1,1,2,1.296,3.02507090108892,3,1.18516807556152,0.08611411601305,1.7684744140625,1.0770330078125
"13773",0,93,2015,12,17,81,1,1,3,1.16,4.19310407728196,4,1.25531129837036,0.083949707448483,1.807623046875,0.8944271484375
"13774",1,94,2015,12,17,81,1,1,2,1.319,2.06068447998736,4,1.23559064865112,0.085304394364357,1.570828515625,0.82462109375
"13775",1,95,2015,12,17,81,1,0,4,1.463,1.84801534931035,4,1.02594289779663,0.087605625391007,1.751428515625,1.0770330078125
"13776",0,96,2015,12,17,81,1,1,2,1.286,1.87853430547489,2,1.14612092971802,0.085947215557098,1.966596484375,1.16619033203125
"13777",1,97,2015,12,17,81,1,1,2,1.092,4.93341353699118,4,1.20835437774658,0.083554089069367,2.0018744140625,1
"13778",0,98,2015,12,17,81,1,1,3,1.092,4.93341353699118,4,1.22605075836182,0.083554089069367,2.0018744140625,0.8
"13779",1,99,2015,12,17,81,1,1,4,1.286,1.87853430547489,2,1.12019824981689,0.085947215557098,1.966596484375,1.16619033203125
"13781",1,101,2015,12,17,81,1,1,2,1.594,4.3624169877176,6,1.49979286193848,0.149886354804039,2.1971572265625,0.56568544921875
"13782",0,102,2015,12,17,81,1,1,2,1.868,4.97038162567928,7,1.38800354003906,0.147070825099945,2.23327109375,0.4
"13783",0,103,2015,12,17,81,1,1,3,1.775,7.35142409967471,7,1.2322301864624,0.145747989416122,2.1277921875,0.44721357421875
"13785",1,105,2015,12,17,81,1,1,2,1.428,5.714902158121,5,1.62792739868164,0.160384118556976,2.4442255859375,0.282842724609375
"13786",0,106,2015,12,17,81,1,1,2,1.629,5.2873731003786,6,1.62392997741699,0.158605605363846,2.333987890625,0.44721357421875
"13787",0,107,2015,12,17,81,1,1,2,1.707,6.15738309421551,5,1.62381496429443,0.156672209501266,2.1971572265625,0.632455517578125
"13788",0,108,2015,12,17,81,1,1,2,2,6.54662334739206,5,1.39789428710938,0.145195096731186,1.9150716796875,0.72111025390625
"13789",0,109,2015,12,17,81,1,1,2,2.069,3.70314007892373,6,1.41396808624268,0.143964171409607,1.768473828125,0.8944271484375
"13790",0,110,2015,12,17,81,1,1,2,2.027,4.58100893227676,4,1.51219596862793,0.147790864109993,1.9150716796875,0.8944271484375
"13791",0,111,2015,12,17,81,1,1,2,1.841,5.83498449216484,4,1.50359668731689,0.148567020893097,2.051219140625,0.72111025390625
"13792",0,112,2015,12,17,81,1,1,2,1.894,5.77965797865691,7,1.38978672027588,0.146477177739143,2.070627734375,0.56568544921875
"13793",0,113,2015,12,17,81,1,1,2,1.594,6.41228943637894,7,1.23579597473145,0.14779931306839,2.303801171875,0.282842724609375
"13796",0,116,2015,12,17,81,1,1,2,1.707,5.47951072355383,5,1.25971336364746,0.146599039435387,2.4834453125,0.2
"13797",0,117,2015,12,17,81,1,1,2,2.134,2.96958815281975,7,1.23579597473145,0.146384552121162,2.2197974609375,0.4
"13798",0,118,2015,12,17,81,1,1,4,1.525,4.92461957462188,7,1.29564065933228,0.1463223695755,2.4015619140625,0.282842724609375
"13801",0,121,2015,12,17,81,1,1,3,1.268,2.29931404267588,6,2.24106216430664,0.111189022660255,5.461455859375,0.632455517578125
"13802",1,122,2015,12,17,81,1,1,3,1.2,0.853751878647839,5,2.19503326416016,0.110054351389408,5.33361953125,0.44721357421875
"13803",1,123,2015,12,17,81,1,1,4,1.086,3.57542645853364,5,2.20269527435303,0.111455604434013,5.37098671875,0.282842724609375
"13804",1,124,2015,12,17,81,1,1,1,0.951,2.48353793822503,4,2.42270851135254,0.119995638728142,5.53421171875,0.2
"13805",1,125,2015,12,17,81,1,1,4,1.012,3.61320282142916,5,2.48511943817139,0.117804244160652,5.650442578125,0.4
"13806",1,126,2015,12,17,81,1,1,1,1.103,3.72266922437795,5,2.26088619232178,0.111724585294724,5.490673828125,0.4
"13807",0,127,2015,12,17,81,1,1,3,1.136,1.4552028853298,6,2.27087230682373,0.113721258938313,5.593523046875,0.632455517578125
"13808",0,128,2015,12,17,81,1,1,1,0.946,5.00267065108011,5,2.31149826049805,0.112082958221436,5.61493515625,0.632455517578125
"13809",0,129,2015,12,17,81,1,1,1,0.912,4.53874055305589,4,2.34978408813477,0.115117505192757,5.743474609375,0.632455517578125
"13810",1,130,2015,12,17,81,1,1,2,0.881,5.01897937279181,4,2.60501480102539,0.117119893431664,5.896397265625,0.44721357421875
"13811",1,131,2015,12,17,81,1,1,3,1.127,4.21205042545092,6,2.65784511566162,0.117540866136551,6.025570703125,0.2
"13813",0,133,2015,12,17,81,1,1,2,0.741,3.46167718113574,5,2.54758243560791,0.116215772926807,5.77126484375,0.56568544921875
"13814",0,134,2015,12,17,81,1,1,2,1.181,1.19008289564036,4,2.37543601989746,0.117589719593525,5.876010546875,0.4
"13827",0,147,2015,12,17,81,1,0,4,1.976,6.22551339055353,6,1.47669267654419,0.133739545941353,1.1434603515625,0.4
"13828",0,148,2015,12,17,81,1,0,4,1.457,3.83930832037299,7,1.5976616859436,0.115655556321144,0.638354248046875,0.4
"13829",0,149,2015,12,17,81,1,0,2,1.421,4.41466697653445,7,1.49246959686279,0.124936580657959,0.9630685546875,0.8
"13830",0,150,2015,12,17,81,1,0,2,1.441,5.70392861584792,7,1.52559213638306,0.130832090973854,0.9630685546875,0.4
"13831",0,151,2015,12,17,81,1,0,2,1.441,5.70392861584792,7,1.52559213638306,0.130832090973854,0.9630685546875,0.4
"13832",0,152,2015,12,17,81,1,0,2,1.441,5.70392861584792,7,1.52559213638306,0.130832090973854,0.9630685546875,0.4
"13833",0,153,2015,12,17,81,1,0,3,1.521,10.1853101051475,6,1.68349876403809,0.128332406282425,1.0805109375,0.2
"13834",1,154,2015,12,17,81,1,0,2,1.441,5.70392861584792,7,1.64103317260742,0.130832090973854,0.9630685546875,0.4
"13835",0,155,2015,12,17,81,1,0,2,1.517,4.64377121386781,7,1.52559213638306,0.135194361209869,1.0712138671875,0.6
"13836",0,156,2015,12,17,81,1,0,4,1.745,5.32358034192763,7,1.43011455535889,0.138025090098381,1.2031205078125,0.8
"13837",0,157,2015,12,17,81,1,0,4,1.812,5.48360972210975,6,1.47669267654419,0.142582640051842,1.35185029296875,0.8
"13938",1,87,2016,1,17,82,1,1,3,1.29,0.55661024841317,5,1.23559064865112,0.084691263735294,1.37386416015625,0.8944271484375
"13939",0,88,2016,1,17,82,1,0,2,1.234,1.33930476511822,5,1.19281711578369,0.085308462381363,1.35185185546875,1.0770330078125
"13940",0,89,2016,1,17,82,1,0,2,1.181,3.15622206423588,4,1.0309907913208,0.086263455450535,1.55804443359375,1.16619033203125
"13941",0,90,2016,1,17,82,1,0,4,1.328,2.3610635362854,5,1.02594289779663,0.0860795378685,1.551612890625,1.16619033203125
"13942",0,91,2016,1,17,82,1,0,2,1.328,2.3610635362854,5,1.09792718887329,0.0860795378685,1.551612890625,1
"13943",1,92,2016,1,17,82,1,1,2,1.296,3.02507090108892,3,1.18516807556152,0.08611411601305,1.7684744140625,1.0770330078125
"13944",1,93,2016,1,17,82,1,1,3,1.16,4.19310407728196,4,1.25531129837036,0.083949707448483,1.807623046875,0.8944271484375
"13945",1,94,2016,1,17,82,1,1,2,1.319,2.06068447998736,4,1.23559064865112,0.085304394364357,1.570828515625,0.82462109375
"13946",0,95,2016,1,17,82,1,0,4,1.463,1.84801534931035,4,1.02594289779663,0.087605625391007,1.751428515625,1.0770330078125
"13947",0,96,2016,1,17,82,1,1,2,1.286,1.87853430547489,2,1.14612092971802,0.085947215557098,1.966596484375,1.16619033203125
"13948",0,97,2016,1,17,82,1,1,2,1.092,4.93341353699118,4,1.20835437774658,0.083554089069367,2.0018744140625,1
"13949",0,98,2016,1,17,82,1,1,3,1.092,4.93341353699118,4,1.22605075836182,0.083554089069367,2.0018744140625,0.8
"13950",1,99,2016,1,17,82,1,1,4,1.286,1.87853430547489,2,1.12019824981689,0.085947215557098,1.966596484375,1.16619033203125
"13952",0,101,2016,1,17,82,1,1,2,1.594,4.3624169877176,6,1.49979286193848,0.149886354804039,2.1971572265625,0.56568544921875
"13953",0,102,2016,1,17,82,1,1,2,1.868,4.97038162567928,7,1.38800354003906,0.147070825099945,2.23327109375,0.4
"13954",0,103,2016,1,17,82,1,1,3,1.775,7.35142409967471,7,1.2322301864624,0.145747989416122,2.1277921875,0.44721357421875
"13957",0,106,2016,1,17,82,1,1,2,1.629,5.2873731003786,6,1.62392997741699,0.158605605363846,2.333987890625,0.44721357421875
"13958",0,107,2016,1,17,82,1,1,2,1.707,6.15738309421551,5,1.62381496429443,0.156672209501266,2.1971572265625,0.632455517578125
"13959",0,108,2016,1,17,82,1,1,2,2,6.54662334739206,5,1.39789428710938,0.145195096731186,1.9150716796875,0.72111025390625
"13960",0,109,2016,1,17,82,1,1,2,2.069,3.70314007892373,6,1.41396808624268,0.143964171409607,1.768473828125,0.8944271484375
"13961",0,110,2016,1,17,82,1,1,2,2.027,4.58100893227676,4,1.51219596862793,0.147790864109993,1.9150716796875,0.8944271484375
"13962",0,111,2016,1,17,82,1,1,2,1.841,5.83498449216484,4,1.50359668731689,0.148567020893097,2.051219140625,0.72111025390625
"13963",0,112,2016,1,17,82,1,1,2,1.894,5.77965797865691,7,1.38978672027588,0.146477177739143,2.070627734375,0.56568544921875
"13964",0,113,2016,1,17,82,1,1,2,1.594,6.41228943637894,7,1.23579597473145,0.14779931306839,2.303801171875,0.282842724609375
"13968",0,117,2016,1,17,82,1,1,2,2.134,2.96958815281975,7,1.23579597473145,0.146384552121162,2.2197974609375,0.4
"13969",0,118,2016,1,17,82,1,1,4,1.525,4.92461957462188,7,1.29564065933228,0.1463223695755,2.4015619140625,0.282842724609375
"13972",0,121,2016,1,17,82,1,1,3,1.268,2.29931404267588,6,2.24106216430664,0.111189022660255,5.461455859375,0.632455517578125
"13973",0,122,2016,1,17,82,1,1,3,1.2,0.853751878647839,5,2.19503326416016,0.110054351389408,5.33361953125,0.44721357421875
"13974",0,123,2016,1,17,82,1,1,4,1.086,3.57542645853364,5,2.20269527435303,0.111455604434013,5.37098671875,0.282842724609375
"13975",0,124,2016,1,17,82,1,1,1,0.951,2.48353793822503,4,2.42270851135254,0.119995638728142,5.53421171875,0.2
"13976",1,125,2016,1,17,82,1,1,4,1.012,3.61320282142916,5,2.48511943817139,0.117804244160652,5.650442578125,0.4
"13977",0,126,2016,1,17,82,1,1,1,1.103,3.72266922437795,5,2.26088619232178,0.111724585294724,5.490673828125,0.4
"13978",0,127,2016,1,17,82,1,1,3,1.136,1.4552028853298,6,2.27087230682373,0.113721258938313,5.593523046875,0.632455517578125
"13979",0,128,2016,1,17,82,1,1,1,0.946,5.00267065108011,5,2.31149826049805,0.112082958221436,5.61493515625,0.632455517578125
"13980",0,129,2016,1,17,82,1,1,1,0.912,4.53874055305589,4,2.34978408813477,0.115117505192757,5.743474609375,0.632455517578125
"13981",1,130,2016,1,17,82,1,1,2,0.881,5.01897937279181,4,2.60501480102539,0.117119893431664,5.896397265625,0.44721357421875
"13982",1,131,2016,1,17,82,1,1,3,1.127,4.21205042545092,6,2.65784511566162,0.117540866136551,6.025570703125,0.2
"13984",1,133,2016,1,17,82,1,1,2,0.741,3.46167718113574,5,2.54758243560791,0.116215772926807,5.77126484375,0.56568544921875
"13985",0,134,2016,1,17,82,1,1,2,1.181,1.19008289564036,4,2.37543601989746,0.117589719593525,5.876010546875,0.4
"13998",0,147,2016,1,17,82,1,0,4,1.976,6.22551339055353,6,1.47669267654419,0.133739545941353,1.1434603515625,0.4
"13999",0,148,2016,1,17,82,1,0,4,1.457,3.83930832037299,7,1.5976616859436,0.115655556321144,0.638354248046875,0.4
"14000",0,149,2016,1,17,82,1,0,2,1.421,4.41466697653445,7,1.49246959686279,0.124936580657959,0.9630685546875,0.8
"14002",1,151,2016,1,17,82,1,0,2,1.441,5.70392861584792,7,1.52559213638306,0.130832090973854,0.9630685546875,0.4
"14004",0,153,2016,1,17,82,1,0,3,1.521,10.1853101051475,6,1.68349876403809,0.128332406282425,1.0805109375,0.2
"14005",0,154,2016,1,17,82,1,0,2,1.441,5.70392861584792,7,1.64103317260742,0.130832090973854,0.9630685546875,0.4
"14006",0,155,2016,1,17,82,1,0,2,1.517,4.64377121386781,7,1.52559213638306,0.135194361209869,1.0712138671875,0.6
"14007",0,156,2016,1,17,82,1,0,4,1.745,5.32358034192763,7,1.43011455535889,0.138025090098381,1.2031205078125,0.8
"14008",0,157,2016,1,17,82,1,0,4,1.812,5.48360972210975,6,1.47669267654419,0.142582640051842,1.35185029296875,0.8
"14109",1,87,2016,2,17,83,1,1,3,1.29,0.55661024841317,5,1.23559064865112,0.084691263735294,1.37386416015625,0.8944271484375
"14110",0,88,2016,2,17,83,1,0,2,1.234,1.33930476511822,5,1.19281711578369,0.085308462381363,1.35185185546875,1.0770330078125
"14111",0,89,2016,2,17,83,1,0,2,1.181,3.15622206423588,4,1.0309907913208,0.086263455450535,1.55804443359375,1.16619033203125
"14112",1,90,2016,2,17,83,1,0,4,1.328,2.3610635362854,5,1.02594289779663,0.0860795378685,1.551612890625,1.16619033203125
"14113",0,91,2016,2,17,83,1,0,2,1.328,2.3610635362854,5,1.09792718887329,0.0860795378685,1.551612890625,1
"14114",0,92,2016,2,17,83,1,1,2,1.296,3.02507090108892,3,1.18516807556152,0.08611411601305,1.7684744140625,1.0770330078125
"14115",0,93,2016,2,17,83,1,1,3,1.16,4.19310407728196,4,1.25531129837036,0.083949707448483,1.807623046875,0.8944271484375
"14116",1,94,2016,2,17,83,1,1,2,1.319,2.06068447998736,4,1.23559064865112,0.085304394364357,1.570828515625,0.82462109375
"14117",0,95,2016,2,17,83,1,0,4,1.463,1.84801534931035,4,1.02594289779663,0.087605625391007,1.751428515625,1.0770330078125
"14118",0,96,2016,2,17,83,1,1,2,1.286,1.87853430547489,2,1.14612092971802,0.085947215557098,1.966596484375,1.16619033203125
"14119",0,97,2016,2,17,83,1,1,2,1.092,4.93341353699118,4,1.20835437774658,0.083554089069367,2.0018744140625,1
"14120",0,98,2016,2,17,83,1,1,3,1.092,4.93341353699118,4,1.22605075836182,0.083554089069367,2.0018744140625,0.8
"14121",1,99,2016,2,17,83,1,1,4,1.286,1.87853430547489,2,1.12019824981689,0.085947215557098,1.966596484375,1.16619033203125
"14123",0,101,2016,2,17,83,1,1,2,1.594,4.3624169877176,6,1.49979286193848,0.149886354804039,2.1971572265625,0.56568544921875
"14124",0,102,2016,2,17,83,1,1,2,1.868,4.97038162567928,7,1.38800354003906,0.147070825099945,2.23327109375,0.4
"14125",0,103,2016,2,17,83,1,1,3,1.775,7.35142409967471,7,1.2322301864624,0.145747989416122,2.1277921875,0.44721357421875
"14128",0,106,2016,2,17,83,1,1,2,1.629,5.2873731003786,6,1.62392997741699,0.158605605363846,2.333987890625,0.44721357421875
"14129",0,107,2016,2,17,83,1,1,2,1.707,6.15738309421551,5,1.62381496429443,0.156672209501266,2.1971572265625,0.632455517578125
"14130",0,108,2016,2,17,83,1,1,2,2,6.54662334739206,5,1.39789428710938,0.145195096731186,1.9150716796875,0.72111025390625
"14131",0,109,2016,2,17,83,1,1,2,2.069,3.70314007892373,6,1.41396808624268,0.143964171409607,1.768473828125,0.8944271484375
"14132",0,110,2016,2,17,83,1,1,2,2.027,4.58100893227676,4,1.51219596862793,0.147790864109993,1.9150716796875,0.8944271484375
"14133",0,111,2016,2,17,83,1,1,2,1.841,5.83498449216484,4,1.50359668731689,0.148567020893097,2.051219140625,0.72111025390625
"14134",0,112,2016,2,17,83,1,1,2,1.894,5.77965797865691,7,1.38978672027588,0.146477177739143,2.070627734375,0.56568544921875
"14135",1,113,2016,2,17,83,1,1,2,1.594,6.41228943637894,7,1.23579597473145,0.14779931306839,2.303801171875,0.282842724609375
"14139",0,117,2016,2,17,83,1,1,2,2.134,2.96958815281975,7,1.23579597473145,0.146384552121162,2.2197974609375,0.4
"14140",0,118,2016,2,17,83,1,1,4,1.525,4.92461957462188,7,1.29564065933228,0.1463223695755,2.4015619140625,0.282842724609375
"14143",1,121,2016,2,17,83,1,1,3,1.268,2.29931404267588,6,2.24106216430664,0.111189022660255,5.461455859375,0.632455517578125
"14144",1,122,2016,2,17,83,1,1,3,1.2,0.853751878647839,5,2.19503326416016,0.110054351389408,5.33361953125,0.44721357421875
"14145",1,123,2016,2,17,83,1,1,4,1.086,3.57542645853364,5,2.20269527435303,0.111455604434013,5.37098671875,0.282842724609375
"14146",1,124,2016,2,17,83,1,1,1,0.951,2.48353793822503,4,2.42270851135254,0.119995638728142,5.53421171875,0.2
"14147",0,125,2016,2,17,83,1,1,4,1.012,3.61320282142916,5,2.48511943817139,0.117804244160652,5.650442578125,0.4
"14148",1,126,2016,2,17,83,1,1,1,1.103,3.72266922437795,5,2.26088619232178,0.111724585294724,5.490673828125,0.4
"14150",1,128,2016,2,17,83,1,1,1,0.946,5.00267065108011,5,2.31149826049805,0.112082958221436,5.61493515625,0.632455517578125
"14151",1,129,2016,2,17,83,1,1,1,0.912,4.53874055305589,4,2.34978408813477,0.115117505192757,5.743474609375,0.632455517578125
"14152",1,130,2016,2,17,83,1,1,2,0.881,5.01897937279181,4,2.60501480102539,0.117119893431664,5.896397265625,0.44721357421875
"14153",1,131,2016,2,17,83,1,1,3,1.127,4.21205042545092,6,2.65784511566162,0.117540866136551,6.025570703125,0.2
"14155",1,133,2016,2,17,83,1,1,2,0.741,3.46167718113574,5,2.54758243560791,0.116215772926807,5.77126484375,0.56568544921875
"14156",0,134,2016,2,17,83,1,1,2,1.181,1.19008289564036,4,2.37543601989746,0.117589719593525,5.876010546875,0.4
"14169",0,147,2016,2,17,83,1,0,4,1.976,6.22551339055353,6,1.47669267654419,0.133739545941353,1.1434603515625,0.4
"14170",0,148,2016,2,17,83,1,0,4,1.457,3.83930832037299,7,1.5976616859436,0.115655556321144,0.638354248046875,0.4
"14171",0,149,2016,2,17,83,1,0,2,1.421,4.41466697653445,7,1.49246959686279,0.124936580657959,0.9630685546875,0.8
"14173",0,151,2016,2,17,83,1,0,2,1.441,5.70392861584792,7,1.52559213638306,0.130832090973854,0.9630685546875,0.4
"14176",0,154,2016,2,17,83,1,0,2,1.441,5.70392861584792,7,1.64103317260742,0.130832090973854,0.9630685546875,0.4
"14177",0,155,2016,2,17,83,1,0,2,1.517,4.64377121386781,7,1.52559213638306,0.135194361209869,1.0712138671875,0.6
"14178",0,156,2016,2,17,83,1,0,4,1.745,5.32358034192763,7,1.43011455535889,0.138025090098381,1.2031205078125,0.8
"14179",0,157,2016,2,17,83,1,0,4,1.812,5.48360972210975,6,1.47669267654419,0.142582640051842,1.35185029296875,0.8
"14280",0,87,2016,3,17,84,1,1,3,1.29,0.55661024841317,5,1.23559064865112,0.084691263735294,1.37386416015625,0.8944271484375
"14281",0,88,2016,3,17,84,1,0,2,1.234,1.33930476511822,5,1.19281711578369,0.085308462381363,1.35185185546875,1.0770330078125
"14282",0,89,2016,3,17,84,1,0,2,1.181,3.15622206423588,4,1.0309907913208,0.086263455450535,1.55804443359375,1.16619033203125
"14283",1,90,2016,3,17,84,1,0,4,1.328,2.3610635362854,5,1.02594289779663,0.0860795378685,1.551612890625,1.16619033203125
"14284",0,91,2016,3,17,84,1,0,2,1.328,2.3610635362854,5,1.09792718887329,0.0860795378685,1.551612890625,1
"14285",0,92,2016,3,17,84,1,1,2,1.296,3.02507090108892,3,1.18516807556152,0.08611411601305,1.7684744140625,1.0770330078125
"14287",1,94,2016,3,17,84,1,1,2,1.319,2.06068447998736,4,1.23559064865112,0.085304394364357,1.570828515625,0.82462109375
"14288",0,95,2016,3,17,84,1,0,4,1.463,1.84801534931035,4,1.02594289779663,0.087605625391007,1.751428515625,1.0770330078125
"14289",0,96,2016,3,17,84,1,1,2,1.286,1.87853430547489,2,1.14612092971802,0.085947215557098,1.966596484375,1.16619033203125
"14290",0,97,2016,3,17,84,1,1,2,1.092,4.93341353699118,4,1.20835437774658,0.083554089069367,2.0018744140625,1
"14291",0,98,2016,3,17,84,1,1,3,1.092,4.93341353699118,4,1.22605075836182,0.083554089069367,2.0018744140625,0.8
"14292",1,99,2016,3,17,84,1,1,4,1.286,1.87853430547489,2,1.12019824981689,0.085947215557098,1.966596484375,1.16619033203125
"14294",0,101,2016,3,17,84,1,1,2,1.594,4.3624169877176,6,1.49979286193848,0.149886354804039,2.1971572265625,0.56568544921875
"14295",0,102,2016,3,17,84,1,1,2,1.868,4.97038162567928,7,1.38800354003906,0.147070825099945,2.23327109375,0.4
"14296",0,103,2016,3,17,84,1,1,3,1.775,7.35142409967471,7,1.2322301864624,0.145747989416122,2.1277921875,0.44721357421875
"14299",0,106,2016,3,17,84,1,1,2,1.629,5.2873731003786,6,1.62392997741699,0.158605605363846,2.333987890625,0.44721357421875
"14300",0,107,2016,3,17,84,1,1,2,1.707,6.15738309421551,5,1.62381496429443,0.156672209501266,2.1971572265625,0.632455517578125
"14301",1,108,2016,3,17,84,1,1,2,2,6.54662334739206,5,1.39789428710938,0.145195096731186,1.9150716796875,0.72111025390625
"14302",0,109,2016,3,17,84,1,1,2,2.069,3.70314007892373,6,1.41396808624268,0.143964171409607,1.768473828125,0.8944271484375
"14303",0,110,2016,3,17,84,1,1,2,2.027,4.58100893227676,4,1.51219596862793,0.147790864109993,1.9150716796875,0.8944271484375
"14304",0,111,2016,3,17,84,1,1,2,1.841,5.83498449216484,4,1.50359668731689,0.148567020893097,2.051219140625,0.72111025390625
"14305",0,112,2016,3,17,84,1,1,2,1.894,5.77965797865691,7,1.38978672027588,0.146477177739143,2.070627734375,0.56568544921875
"14306",0,113,2016,3,17,84,1,1,2,1.594,6.41228943637894,7,1.23579597473145,0.14779931306839,2.303801171875,0.282842724609375
